long_name,value_eur,club_name
Nathan Kabasele,1000000.0,Anderlecht
Salimo Sylla,850000.0,Sint-Truiden
Yohan Alexandre Mady Boli,1000000.0,Sint-Truiden
Thibault Peyre,825000.0,Royal Excel Mouscron
Luka Stojanović,950000.0,Royal Excel Mouscron
Jorge Pulido Mayoral,775000.0,Sint-Truiden
Dorian Dessoleil,800000.0,Sporting Charleroi
Uroš Vitas,800000.0,Mechelen
Ibrahim Danda Rabiu,875000.0,Gent
Jens Cools,750000.0,Waasland-Beveren
Stef Peeters,900000.0,Sint-Truiden
Kenneth Jan Schuermans,725000.0,Westerlo
Steeven Willems,725000.0,Sporting Charleroi
Erdin Demir,675000.0,Waasland-Beveren
Mitch Apau,675000.0,Westerlo
Nicolas Timmermans,300000.0,AS Eupen
Brian Vandenbussche,475000.0,Gent
William Ribeiro Soares,475000.0,Standard Liège
Maxime Annys,550000.0,Westerlo
Siebe Lieve Blondelle,525000.0,AS Eupen
Anthony Van Loo,575000.0,Kortrijk
Nils Schouterden,725000.0,Mechelen
Kristof Van Hout,625000.0,Westerlo
Jeffrén Isaías Suárez Bermúdez,725000.0,AS Eupen
Nick Proschwitz,700000.0,Sint-Truiden
Xavier Mercier,750000.0,Kortrijk
Marko Mirić,675000.0,Sporting Lokeren
Andy Awazi Kawaya Kinghi Mwana Mufala,1000000.0,Anderlecht
Bryan Heynen,1000000.0,Genk
Eric Ocansey,925000.0,AS Eupen
Jonathan Bamba,1000000.0,Sint-Truiden
Karim Essikal,875000.0,Royal Excel Mouscron
Joher Khadim Rassoul,875000.0,Sporting Lokeren
Sander Coopman,925000.0,Zulte-Waregem
Gilles Ruyssen,750000.0,Westerlo
Floriano Vanzo,850000.0,Waasland-Beveren
Diawandou Diagné Niang,725000.0,AS Eupen
Aleksandar Bjelica,725000.0,Mechelen
Samuel Gigot,725000.0,Kortrijk
Ljuban Crepulja,850000.0,Mechelen
Laurent Claude Henkinet,725000.0,Waasland-Beveren
Anthony Christian Moris,650000.0,Mechelen
Alessandro Cerigioni,825000.0,Waasland-Beveren
Mamadou Fall,800000.0,Sporting Charleroi
Kenny Steppe,625000.0,Zulte-Waregem
Yannick Thoelen,650000.0,Gent
Mehdi Terki,675000.0,Sporting Lokeren
Filip Marković,775000.0,Royal Excel Mouscron
Fabien Boyer,600000.0,Kortrijk
Simon Diédhiou,800000.0,Royal Excel Mouscron
Kristof D'Haene,700000.0,Kortrijk
Mamadou Bagayoko,575000.0,Sint-Truiden
José María Cases Hernández,600000.0,AS Eupen
Alexandre Igor Lolo,275000.0,Westerlo
Robin Henkens,625000.0,Westerlo
Nikola Gulan,500000.0,Royal Excel Mouscron
Daniel Christensen,500000.0,Westerlo
Guy Dufour,575000.0,AS Eupen
Niels De Schutter,500000.0,Waasland-Beveren
Wesley Moraes Ferreira da Silva,950000.0,Club Brugge
Cristian Marian Manea,700000.0,Royal Excel Mouscron
Jordi Vanlerberghe,750000.0,Mechelen
Hervé Matthys,750000.0,Westerlo
Silvère Ganvoula M'boussy,875000.0,Westerlo
Elton-Ofoi Acolatse,775000.0,Westerlo
Merveille Goblet,675000.0,Waasland-Beveren
Stefan Simič,675000.0,Royal Excel Mouscron
Damien Dussaut,675000.0,Sint-Truiden
Ahmed El Messaoudi,675000.0,Mechelen
Olivier Myny,775000.0,Waasland-Beveren
Birger Danny Verstraete,625000.0,Kortrijk
Raoul Kenne Prisse,600000.0,AS Eupen
Branislav Niňaj,625000.0,Sporting Lokeren
Fabien Tchenkoua,700000.0,Sint-Truiden
Lukas Reiff Lerager,700000.0,Zulte-Waregem
Rudy Camacho,575000.0,Waasland-Beveren
Kévin Koubemba,700000.0,Sint-Truiden
Valtteri Moren,550000.0,Waasland-Beveren
Nemanja Miletić,525000.0,Westerlo
Jordan David Mustoe,525000.0,Westerlo
Jarno Molenberghs,600000.0,Westerlo
Dimitri Mohamed,475000.0,Royal Excel Mouscron
Sascha Kotysch,425000.0,Sint-Truiden
Florent Stevance,525000.0,Sporting Charleroi
Wout Felix Lina Faes,750000.0,Anderlecht
Landry Nany Dimata,850000.0,KV Oostende
Henry Chukwuemeka Onyekuru,700000.0,AS Eupen
Nikola Jambor,625000.0,Sporting Lokeren
Lucas Rougeaux,550000.0,Kortrijk
Lucas Frédéric Pirard,550000.0,Sint-Truiden
Gaëtan Hendrickx,625000.0,Sporting Charleroi
Cristian Benavente Bristol,625000.0,Sporting Charleroi
Hendrik Van Crombrugge,500000.0,AS Eupen
Lewis Mbah Enoh,575000.0,Sporting Lokeren
Fabien Antunes,475000.0,KV Oostende
Benjamin Boulenger,425000.0,Sporting Charleroi
Luigi Vaccaro,450000.0,Royal Excel Mouscron
Tomislav Barbarić,425000.0,Kortrijk
Ari Freyr Skúlason,325000.0,Sporting Lokeren
Jérémy Huyghebaert,350000.0,Royal Excel Mouscron
Mile Svilar,575000.0,Anderlecht
Jean Thierry Lazare Amani,550000.0,AS Eupen
Ryan Mmaee Nwambeben Kabir,550000.0,Standard Liège
Lucas Schoofs,450000.0,Gent
Chris Vianney Bedia,550000.0,Sporting Charleroi
Ibrahim Diallo,425000.0,AS Eupen
Nicolas Rommens,425000.0,Westerlo
Gjoko Zajkov,425000.0,Sporting Charleroi
Noël Naby Soumah,425000.0,Gent
Wolke Johannes Janssens,500000.0,Sint-Truiden
Kingsley Madu,425000.0,Zulte-Waregem
Kjetil Borry,400000.0,Waasland-Beveren
Eric Lanini,475000.0,Westerlo
Mickaël Tirpan,400000.0,Royal Excel Mouscron
Théo Defourny,375000.0,Royal Excel Mouscron
Roman Ferber,450000.0,Royal Excel Mouscron
Ighodaro Christian Osaguona,425000.0,Mechelen
Peter Hackenberg,300000.0,AS Eupen
Dries Wouters,400000.0,Genk
Iebe Swers,425000.0,Sint-Truiden
Mathias Bossaerts,350000.0,KV Oostende
Aleksandar Boljević,450000.0,Waasland-Beveren
Jean Chopin,400000.0,KV Oostende
Fabrice Olinga Essono,425000.0,Royal Excel Mouscron
Fejsal Mulić,425000.0,Royal Excel Mouscron
Sebastiaan Brebels,350000.0,Zulte-Waregem
Abraham Attobrah,400000.0,Kortrijk
Fahad Ali Shonain Al Abdulrahman,325000.0,AS Eupen
Anthony Bassey,375000.0,AS Eupen
Joseph Biersard,300000.0,AS Eupen
Idrissa Doumbia,400000.0,Anderlecht
Emmanuel Sowah Adjei,400000.0,Anderlecht
Randall Enrique Leal Arley,375000.0,Mechelen
Alexis François De Sart,325000.0,Sint-Truiden
Babacar Niasse Mbaye,300000.0,AS Eupen
Samy Bourard,375000.0,Sint-Truiden
Maximiliano Caufriez,300000.0,Waasland-Beveren
Nana Opoku Ampomah,375000.0,Waasland-Beveren
Louis Bostyn,300000.0,Zulte-Waregem
Phakamani Mngadi,325000.0,AS Eupen
Odeni Igor George Jamabo,300000.0,AS Eupen
Mërgim Vojvoda,275000.0,Royal Excel Mouscron
Dante Vanzeir,350000.0,Genk
Bob Straetman,350000.0,Sporting Lokeren
Jorn Vancamp,350000.0,Anderlecht
Nordin Jackers,325000.0,Genk
Jules Van Cleemput,350000.0,Mechelen
Jens Teunckens,275000.0,Club Brugge
Holly Tshimanga,325000.0,Genk
Alessio Alessandro,275000.0,Westerlo
Aaron Dhondt,300000.0,Waasland-Beveren
Corentin Koçur,275000.0,Royal Excel Mouscron
Ntuthuko Radebe,220000.0,AS Eupen
Islam Feruz,300000.0,Royal Excel Mouscron
Robbie Ringoet,220000.0,Sporting Lokeren
Jeff Callebaut,250000.0,Mechelen
Senne Van Dooren,210000.0,Waasland-Beveren
Abdoulaye Sanogo,250000.0,AS Eupen
Ridwan Gyselinck,200000.0,Sporting Lokeren
Rubin Seigers,230000.0,Genk
Siebe Horemans,230000.0,Gent
Steve Ryckaert,230000.0,Sint-Truiden
Lennert De Smul,210000.0,Kortrijk
Sidy Sarr,210000.0,Kortrijk
Melvin Neves,210000.0,Royal Excel Mouscron
Paolo Sabak,230000.0,Genk
Gaëtan Coucke,200000.0,Genk
Siebe Van der Heyden,210000.0,KV Oostende
Valentin Baume,190000.0,Sporting Charleroi
Maxim Nys,160000.0,Waasland-Beveren
Benjamin Van Durmen,150000.0,Royal Excel Mouscron
Sebastien Ito Mavitidi,160000.0,Waasland-Beveren
Mohamed Zeroual,200000.0,Mechelen
Yannick Verbist,180000.0,Westerlo
Christophe Janssens,180000.0,Genk
Nathan Mingiedi,200000.0,Sporting Lokeren
Damien Mouchamps,170000.0,AS Eupen
Daan Heymans,160000.0,Westerlo
Victor Van De Wiele,180000.0,KV Oostende
Florimond Smars,150000.0,Sporting Charleroi
Elias Cobbaut,150000.0,Mechelen
Pieter De Smet,150000.0,Zulte-Waregem
Alvin Sebgia Nzapa,150000.0,KV Oostende
Jordy Peffer,150000.0,Mechelen
Azzedine Zaidi,150000.0,Zulte-Waregem
Ethan Poulain,120000.0,Sporting Charleroi
Lior Refaelov,8000000.0,Club Brugge
Dennis Praet,10000000.0,Anderlecht
Steven Arnold Defour,7500000.0,Anderlecht
Víctor Vázquez Solsona,7000000.0,Club Brugge
Youri Tielemans,10000000.0,Anderlecht
Hans Vanaken,7000000.0,Club Brugge
Stefano Okaka Chuka,6500000.0,Anderlecht
Imoh Ezekiel,6000000.0,Anderlecht
Thomas Meunier,4500000.0,Club Brugge
Serigne Modou Kara Mbodji,4100000.0,Anderlecht
Stefan Mitrović,4100000.0,Gent
Sven Kums,4500000.0,Gent
Matías Ezequiel Suárez,4700000.0,Anderlecht
Rúben Miguel Marques dos Santos Fernandes,3100000.0,Sint-Truiden
Silvio Proto,3100000.0,Anderlecht
Filip Daems,,Westerlo
Björn Engels,4800000.0,Club Brugge
Felipe Gedoz da Conceição,4700000.0,Club Brugge
Andy Aryel Najar Rodríguez,4500000.0,Anderlecht
José Heriberto Izquierdo Mena,4500000.0,Club Brugge
Ruud Willem Vormer,3700000.0,Club Brugge
Derrick Katuku Tshimanga,3200000.0,Genk
Óscar Esau Duarte Gaitán,3200000.0,Club Brugge
Laurent Depoitre,4000000.0,Gent
Timmy Simons,,Club Brugge
Igor Alberto Rinck de Camargo,2700000.0,Genk
Jean-François Gillet,1500000.0,Mechelen
David Rozehnal,1000000.0,KV Oostende
Danijel Milićević,3200000.0,Gent
Vagner da Silva,2900000.0,Royal Excel Mouscron
Frank Opoku Acheampong,4200000.0,Anderlecht
Brandon Mechele,3400000.0,Club Brugge
Matz Willy Els Sels,3300000.0,Gent
Stefano Denswil,3300000.0,Club Brugge
Alexander Scholz,3300000.0,Standard Liège
Anthony Knockaert,3700000.0,Standard Liège
Christian Kabasele,3100000.0,Genk
Ibrahima Sory Conté,3600000.0,Anderlecht
Brecht Dejaegere,3700000.0,Gent
Bram Nuytinck,2900000.0,Anderlecht
Anthony Vanden Borre,2600000.0,Anderlecht
Seth De Witte,2700000.0,Mechelen
Rami Gershon,2800000.0,Gent
Olivier Deschacht,900000.0,Anderlecht
Nana Akwasi Asare,2300000.0,Gent
Guillaume Olivier Gillet,2400000.0,Anderlecht
Franck Berrier,2500000.0,KV Oostende
Ayanda Patosi,2900000.0,Sporting Lokeren
Laurens Henry Cristine De Bock,2400000.0,Club Brugge
Alejandro Pozuelo Melero,2700000.0,Genk
Adrien Trebel,2700000.0,Standard Liège
Yohann Georges Thuram-Ulien,2100000.0,Standard Liège
Andile Ernest Jali,2100000.0,KV Oostende
Denis Odoi,1900000.0,Sporting Lokeren
Ivan Obradović,2000000.0,Anderlecht
Nicolas Penneteau,1400000.0,Sporting Charleroi
Mijat Marić,1400000.0,Sporting Lokeren
Jelle Van Damme,1300000.0,Standard Liège
Sammy Andre Bossut,1800000.0,Zulte-Waregem
Julien Gorius,1900000.0,Genk
M'Baye Leye,1700000.0,Zulte-Waregem
Antonio José Marreco De Gouveia,2200000.0,Royal Excel Mouscron
Eyong Tarkang Enoh,1600000.0,Standard Liège
Jorge Filipe Avelino Teixeira,1700000.0,Standard Liège
Timothy Castagne,2200000.0,Genk
Leander Dendoncker,2600000.0,Anderlecht
Dino Arslanagić,1900000.0,Standard Liège
Martin Milec,1900000.0,Standard Liège
Renato Neto Cardoso Porto,1800000.0,Gent
Sébastien Dewaest,1800000.0,Genk
Sofiane Hanni,2100000.0,Mechelen
Idrissa Sylla,2100000.0,Anderlecht
Jens Naessens,2100000.0,Mechelen
Abdoulay Diaby,2100000.0,Club Brugge
Sinan Bolat,1600000.0,Club Brugge
Cyriac Gohi Bi Zoro,2100000.0,KV Oostende
Mayele Fabrice N'Sakala,1700000.0,Anderlecht
Knowledge Musona,2000000.0,KV Oostende
Nicklas Pedersen,1900000.0,Gent
Stergos Marinos,1500000.0,Sporting Charleroi
Christian Brüls,1900000.0,Standard Liège
Steeven Joël Langil,1800000.0,Waasland-Beveren
Erik Berg,1600000.0,Gent
Ivan Santini,1900000.0,Standard Liège
Rudy Riou,950000.0,OH Leuven
Killian Overmeire,1500000.0,Sporting Lokeren
Davy De fauw,700000.0,Club Brugge
Jérémy Louis Perbet,1600000.0,Sporting Charleroi
Gertjan De Mets,1300000.0,Kortrijk
Thomas Matton,1500000.0,Gent
László Köteles,1300000.0,Genk
Moses Daddy-Ajala Simon,2000000.0,Gent
Julien Ariel De Sart,1900000.0,Standard Liège
Benito Raman,2100000.0,Gent
Thomas Foket,2000000.0,Gent
Jordan Zacharie Lukaku Menama Mokelenge,1700000.0,KV Oostende
Hannes Van Der Bruggen,1800000.0,Gent
Rafał Wolski,1900000.0,Mechelen
Mohamed Lamine Yattara,1900000.0,Standard Liège
Sverrir Ingi Ingason,1600000.0,Sporting Lokeren
Fernando Canesín Matos,1800000.0,KV Oostende
Marco Bizot,1500000.0,Genk
Tornike Okriashvili,1800000.0,Genk
Enes Sağlık,1700000.0,Sporting Charleroi
Dieumerci Ndongala,1700000.0,Sporting Charleroi
Darwin Zamir Andrade Marmolejo,1400000.0,Standard Liège
Leandro Marcos Peruchena Pereira,1700000.0,Club Brugge
Khaleem Hyland,1300000.0,Westerlo
Miloš Kosanović,1300000.0,Mechelen
Maxime Chanot,1300000.0,Kortrijk
Davino Verhulst,1200000.0,Sporting Lokeren
Lasse Nielsen,1200000.0,Gent
Claudemir Domingues de Souza,1500000.0,Club Brugge
Boubacar Copa Barry,775000.0,Sporting Lokeren
Christophe Lepoint,1200000.0,Zulte-Waregem
Jesper Jørgensen,1100000.0,Zulte-Waregem
Michalis Sifakis,1100000.0,Kortrijk
Koen Persoons,1100000.0,Sporting Lokeren
Thomas Buffel,650000.0,Genk
Jordan Remacle,1300000.0,OH Leuven
Francis N'Ganga,925000.0,Sporting Charleroi
Onur Kaya,1200000.0,Zulte-Waregem
Joseph Eneojo Akpala,1400000.0,KV Oostende
David Pollet,1400000.0,Sporting Charleroi
Francisco Javier Martos Espigares,875000.0,Sporting Charleroi
Clément Tainmont,1200000.0,Sporting Charleroi
Enes Ünal,2000000.0,Genk
Siebe Schrijvers,1500000.0,Genk
Jean-Luc Mamadou Diarra Dompé,1500000.0,Sint-Truiden
Davy Roef,1400000.0,Anderlecht
小野 裕二,1400000.0,Sint-Truiden
Mame Baba Thiam,1400000.0,Zulte-Waregem
Sergiy Bolbat,1400000.0,Sporting Lokeren
Marko Poletanović,1400000.0,Gent
Colin Coosemans,1200000.0,Mechelen
Adam Marušić,1300000.0,Kortrijk
Bryan Verboom,1100000.0,Zulte-Waregem
Filip Starzyński,1300000.0,Sporting Lokeren
Brian Tømming Hämäläinen,1000000.0,Genk
Hervé Kage,1100000.0,Kortrijk
Brecht Capon,925000.0,KV Oostende
Damien Marcq,975000.0,Sporting Charleroi
Benjamin De Ceulaer,900000.0,Westerlo
Alessandro Cordaro,950000.0,Zulte-Waregem
Karel D'Haene,325000.0,Zulte-Waregem
Stijn De Smet,950000.0,Kortrijk
Nebojša Pavlović,325000.0,Kortrijk
Yoni Buyens,1000000.0,Genk
Dalibor Veselinović,1100000.0,Mechelen
Bennard Yao Kumordzi,900000.0,Genk
Tuur Dierckx,1400000.0,Club Brugge
Pieter Gerkens,1400000.0,Genk
Nikola Storm,1300000.0,Zulte-Waregem
Chukwuemeka Ademola Amachi Aneke,1300000.0,Zulte-Waregem
Ibrahima Cissé,1100000.0,Mechelen
Antonio Milić,1100000.0,KV Oostende
Edmilson Junior Paulo da Silva,1300000.0,Sint-Truiden
Michaël Heylen,1100000.0,Anderlecht
Bernie Ibini-Isei,1200000.0,Club Brugge
Mohammed Aoulad,1200000.0,Westerlo
Parfait Mandanda,900000.0,Sporting Charleroi
Tristan Dingomé,1100000.0,Royal Excel Mouscron
Mohammad Ghadir,1100000.0,Sporting Lokeren
Marko Šćepović,1100000.0,Royal Excel Mouscron
Anice Badri,1100000.0,Royal Excel Mouscron
Cédric D'Ulivo,850000.0,Zulte-Waregem
Žarko Tomašević,850000.0,Kortrijk
Besart Abdurahimi,1100000.0,Sporting Lokeren
David Hubert,800000.0,Royal Excel Mouscron
Nikola Gulan,800000.0,Royal Excel Mouscron
Athanasios Papazoglou,1000000.0,Kortrijk
Edin Cocalić,800000.0,Mechelen
Karel Geraerts,375000.0,Sporting Charleroi
Frank Boeckx,750000.0,Anderlecht
Wouter Biebauw,675000.0,KV Oostende
Steven De Petter,650000.0,Mechelen
Joël André Sami,625000.0,Zulte-Waregem
Gary Coulibaly,650000.0,Waasland-Beveren
Sébastien Clovis Siani,675000.0,KV Oostende
Nikola Petković,650000.0,Westerlo
Romain Reynaud,500000.0,OH Leuven
Benoît Guy Jean Poulain,700000.0,Kortrijk
Rafael Scapini de Almeida,375000.0,Gent
Marko Mirić,825000.0,Sporting Lokeren
Nicolas Verdier,875000.0,Mechelen
Dion Johan Cools,1000000.0,Club Brugge
Boli Bolingoli-Mbombo,1200000.0,Club Brugge
Gjoko Zajkov,850000.0,Sporting Charleroi
Kenneth Jan Schuermans,800000.0,Westerlo
Hugo Filipe Gonçalves Martins de Sousa,800000.0,Waasland-Beveren
Christophe Diandy,775000.0,Sporting Charleroi
Hatem Abd Elhamed,775000.0,Gent
Guillaume François,725000.0,Sporting Charleroi
Teddy Mézague,725000.0,Royal Excel Mouscron
Laurens Paulussen,750000.0,Mechelen
Darren Keet,725000.0,Kortrijk
Koen Van Langendonck,725000.0,Westerlo
Elohim Rolland,725000.0,Kortrijk
Jonathan Fernand Jean Legear,775000.0,Standard Liège
Kristof Van Hout,700000.0,Westerlo
Brian Vandenbussche,525000.0,Gent
Steve Danny Marc De Ridder,725000.0,Zulte-Waregem
Didier Janvier Ovono Ebang,550000.0,KV Oostende
Flavien Le Postollec,475000.0,OH Leuven
Frédéric Brillant,525000.0,KV Oostende
Vladimir Volkov,525000.0,Mechelen
Faysel Kasmi,950000.0,Standard Liège
Younes Bnou-Marzouk,925000.0,Westerlo
Glenn Claes,950000.0,Mechelen
Kenneth Saief,900000.0,Gent
John Joseph Bostock,850000.0,OH Leuven
Mats Rits,850000.0,Mechelen
Lewis Mbah Enoh,875000.0,Sporting Lokeren
Laurent Jans,700000.0,Waasland-Beveren
Thomas Guimaraes Azevedo,800000.0,OH Leuven
Pierre-Yves Raffaella Michel Lucien Ngawa,675000.0,OH Leuven
Bruno Godeau,700000.0,Zulte-Waregem
Julian Michel,800000.0,Royal Excel Mouscron
Lukas Van Eenoo,775000.0,Kortrijk
Joachim Marc Van Damme,675000.0,Mechelen
Kalifa Coulibaly,800000.0,Gent
Sébastien Bruzzese,625000.0,Club Brugge
Michiel Jonckheere,750000.0,KV Oostende
Yvan Yann Erichot,625000.0,Sint-Truiden
Yaya Alfa Soumahoro,725000.0,Gent
Erdin Demir,600000.0,Waasland-Beveren
Benjamin Boulenger,600000.0,Sporting Charleroi
William Dutoit,625000.0,Sint-Truiden
Mitch Apau,600000.0,Westerlo
Anthony Van Loo,575000.0,Kortrijk
Nils Schouterden,700000.0,Westerlo
Evariste Ngolok,700000.0,Sporting Lokeren
Frédéric Gounongbe,725000.0,Westerlo
Kévin Vandendriessche,700000.0,KV Oostende
Mustapha Oussalah,375000.0,Royal Excel Mouscron
Pieter-Jan Monteyne,350000.0,OH Leuven
Alessandro Iandoli,400000.0,Sint-Truiden
David Vandenbroeck,475000.0,OH Leuven
Miloš Marić,375000.0,Waasland-Beveren
Ebrahima Ibou Sawaneh,600000.0,Waasland-Beveren
Yves De Winter,550000.0,Sint-Truiden
Aaron Leya Iseka,1000000.0,Anderlecht
Sébastien Locigno,750000.0,KV Oostende
Andy Awazi Kawaya Kinghi Mwana Mufala,800000.0,Anderlecht
Ahmed El Messaoudi,750000.0,Standard Liège
Rob Schoofs,850000.0,Sint-Truiden
Cyriel Dessers,875000.0,Sporting Lokeren
Frédéric Ferreira Maciel,800000.0,Royal Excel Mouscron
Robert Klaasen,675000.0,Kortrijk
Alessandro Cerigioni,750000.0,OH Leuven
Nicolas Delporte,600000.0,OH Leuven
Noë Dussenne,575000.0,Royal Excel Mouscron
Yohan Croizet,675000.0,OH Leuven
Uroš Vitas,575000.0,Gent
Anthony Christian Moris,550000.0,Mechelen
Jens Cools,575000.0,Westerlo
Fabien Boyer,575000.0,Kortrijk
Steeven Willems,550000.0,Sporting Charleroi
Kristof D'Haene,625000.0,Kortrijk
Thibault Moulin,625000.0,Waasland-Beveren
Mourad Satli,525000.0,Mechelen
Yahya Boumediene,625000.0,Royal Excel Mouscron
Mamadou Bagayoko,525000.0,Sint-Truiden
Sascha Kotysch,500000.0,Sint-Truiden
Raphaël Lecomte,600000.0,Westerlo
Niels De Schutter,500000.0,KV Oostende
Yves Lenaerts,400000.0,OH Leuven
Maxime Annys,425000.0,Westerlo
Elimane Coulibaly,210000.0,KV Oostende
Bjorn Ruytinx,275000.0,KV Oostende
Arthur Henrique Ricciardi Oyama,400000.0,Sporting Lokeren
Baptiste Schmisser,400000.0,KV Oostende
Damien Dussaut,675000.0,Standard Liège
Sandy Walsh,625000.0,Genk
Samuel Asamoah,700000.0,OH Leuven
Jean-Charles Castelletto,625000.0,Club Brugge
Sander Coopman,700000.0,Club Brugge
Cristian Alejandro Cuevas Jara,700000.0,Sint-Truiden
Eugene Ansah,725000.0,Sporting Lokeren
Jessy Gálvez-López,625000.0,Sporting Charleroi
Mahmoud Ahmed Ibrahim Hassan,700000.0,Anderlecht
Alexander Jacques Corryn,550000.0,Mechelen
Birger Danny Verstraete,625000.0,Kortrijk
Samuel Gigot,550000.0,Kortrijk
Abdou Diallo,500000.0,Zulte-Waregem
Yohan Alexandre Mady Boli,650000.0,Sint-Truiden
Laurent Claude Henkinet,525000.0,Waasland-Beveren
Zinho Gano,625000.0,Waasland-Beveren
Jonathan Buatu Mananga,525000.0,Waasland-Beveren
Mikel Ndubusi Agu,525000.0,Club Brugge
Fayçal Rherras,525000.0,Sint-Truiden
Thibault Peyre,500000.0,Royal Excel Mouscron
Nikola Aksentijević,500000.0,Royal Excel Mouscron
Stephen Buyl,575000.0,Zulte-Waregem
Dario Melnjak,500000.0,Sporting Lokeren
Filip Marković,575000.0,Royal Excel Mouscron
Ofir Meir Marciano,450000.0,Royal Excel Mouscron
Kenny Steppe,425000.0,Zulte-Waregem
Hilaire Momi,525000.0,Sint-Truiden
Tim Matthys,275000.0,Mechelen
Baptiste Ulens,350000.0,Kortrijk
David Destorme,160000.0,Waasland-Beveren
Jean Romaric Kevin Koffi,425000.0,Westerlo
Xavier Luissint,275000.0,KV Oostende
Jovan Kostovski,450000.0,OH Leuven
Leandro Trossard,600000.0,OH Leuven
Joher Khadim Rassoul,475000.0,Sporting Lokeren
Diogo Filipe Rocha Costa,575000.0,Standard Liège
Gaëtan Hendrickx,550000.0,Sint-Truiden
Olivier Myny,525000.0,Waasland-Beveren
Marko Pavlovski,500000.0,Royal Excel Mouscron
Yanis Mbombo Lokwa,525000.0,Sint-Truiden
Kevin Guy-Noel Pierre Tapoko,500000.0,OH Leuven
Haris Hajradinović,500000.0,Gent
Tomislav Kiš,475000.0,Kortrijk
Jore Trompet,450000.0,Westerlo
Eduards Višņakovs,425000.0,Westerlo
Valtteri Moren,350000.0,Waasland-Beveren
Jarno Molenberghs,400000.0,Westerlo
Yannick Gaby Loemba,400000.0,KV Oostende
Florent Stevance,400000.0,Sporting Charleroi
Romero Regales,350000.0,OH Leuven
Leon Bailey Butler,550000.0,Genk
Bekanty Victorien Angban,550000.0,Sint-Truiden
Falaye Sacko,550000.0,Sint-Truiden
François Marquet,400000.0,Royal Excel Mouscron
Jonathan Benteke Lifeka,475000.0,Zulte-Waregem
Kenneth Houdret,400000.0,OH Leuven
Formose Jean-Pierre Mendy,350000.0,Zulte-Waregem
Konstantinos Rougkalas,350000.0,OH Leuven
Mathias Schils,350000.0,Sint-Truiden
Jordan David Mustoe,325000.0,Westerlo
Clinton Mukoni Mata Pedro Lourenço,375000.0,Sporting Charleroi
Rémi Pillot,300000.0,Kortrijk
Mathieu Cornet,350000.0,KV Oostende
Dimitri Mohamed,325000.0,Royal Excel Mouscron
Cristian Marian Manea,375000.0,Royal Excel Mouscron
Serge Tabekou Ouambé,450000.0,Gent
Vajebah Sakor,425000.0,Westerlo
Béni Badibanga Diata,400000.0,Standard Liège
Bilal Jellal,375000.0,Waasland-Beveren
Cedric Mingiedi Mpembele,325000.0,Mechelen
Oswal Andrés Álvarez Salazar,375000.0,Anderlecht
Guillaume Hubert,300000.0,Standard Liège
Aboubakar Kamara,350000.0,Kortrijk
Emir Dautovič,300000.0,Royal Excel Mouscron
Charni Ekangamene,300000.0,Zulte-Waregem
Floriano Vanzo,325000.0,Waasland-Beveren
Arno Claeys,300000.0,Kortrijk
Branislav Niňaj,300000.0,Sporting Lokeren
Slobodan Urošević,275000.0,OH Leuven
Michaël Lallemand,325000.0,Kortrijk
Salomon Nirisarike,275000.0,Sint-Truiden
Mario Tičinović,240000.0,Sporting Lokeren
Onyinye Wilfred Ndidi,325000.0,Genk
Bryan Heynen,350000.0,Genk
Saviour Amunde Godwin,350000.0,KV Oostende
Randall Enrique Leal Arley,375000.0,Mechelen
Hervé Matthys,300000.0,Anderlecht
Jordi Vanlerberghe,275000.0,Mechelen
Jhoao Leandro Rodríguez González,300000.0,Sint-Truiden
Gilles Ruyssen,275000.0,Westerlo
Roman Ferber,275000.0,Sporting Charleroi
Pierre-Baptiste Baherlé,240000.0,Sint-Truiden
Luigi Vaccaro,200000.0,Royal Excel Mouscron
Alfonso Artabe Meca,190000.0,Sint-Truiden
Maximiliano Caufriez,275000.0,Waasland-Beveren
Mboyo Jordy Lokando,275000.0,OH Leuven
Jules Van Cleemput,275000.0,Mechelen
Glenn Leemans,240000.0,Waasland-Beveren
Corentin Fiore,220000.0,Standard Liège
Louis Bostyn,210000.0,Zulte-Waregem
Mehdi Lazaar,240000.0,Sint-Truiden
Zakaria M'Sila,200000.0,Waasland-Beveren
Fabien Antunes,170000.0,KV Oostende
Ryan Mmaee Nwambeben Kabir,275000.0,Standard Liège
Dries Wouters,230000.0,Genk
Tars Notteboom,220000.0,Sporting Lokeren
Merveille Goblet,210000.0,Waasland-Beveren
Lionel Nshole Makondi,220000.0,Mechelen
Mickaël Tirpan,180000.0,Royal Excel Mouscron
Dorian Dessoleil,150000.0,Sporting Charleroi
Arno Verschueren,230000.0,Westerlo
Niels De Pauw,170000.0,Waasland-Beveren
Sebastiaan Brebels,210000.0,Zulte-Waregem
Bo Geens,160000.0,Sporting Lokeren
Alec Luyckx,190000.0,Waasland-Beveren
Deni Milošević,190000.0,Waasland-Beveren
Ridwan Gyselinck,150000.0,Sporting Lokeren
Thibaut Rausin,140000.0,Royal Excel Mouscron
Gilles Lentz,140000.0,Kortrijk
Marvin Baudry,130000.0,Zulte-Waregem
Din Sula,200000.0,OH Leuven
Nordin Jackers,170000.0,Genk
Iebe Swers,200000.0,Sint-Truiden
Senne Van Dooren,180000.0,Waasland-Beveren
Nick Gillekens,160000.0,OH Leuven
